country,year,value,series_code,dimension,measure,welfare_concept,short_reference,long_reference,reference url,preferred_definition,description,source_codes_used,legend
Finland,2012,8.8,F31,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S4,
Finland,2013,8.6,F31,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S4,
Finland,2014,9.0,F31,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S4,
Finland,2015,9.6,F31,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S4,
Finland,2016,9.7,F31,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S4,
Finland,2017,10.6,F31,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S4,
Finland,2018,10.5,F31,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S4,
Finland,2019,10.3,F31,Top Income Shares,Share of top 1%,Pre-tax national income (equal-split adults),,,,*,"Pre-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S4,
Finland,1980,5.4,F32,Top Income Shares,Share of top 1%,Post-tax national income (equal-split adults),,,,*,"Post-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S5,
Finland,1981,4.4,F32,Top Income Shares,Share of top 1%,Post-tax national income (equal-split adults),,,,*,"Post-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S5,
Finland,1982,4.1,F32,Top Income Shares,Share of top 1%,Post-tax national income (equal-split adults),,,,*,"Post-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S5,
Finland,1983,4.0,F32,Top Income Shares,Share of top 1%,Post-tax national income (equal-split adults),,,,*,"Post-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S5,
Finland,1984,4.6,F32,Top Income Shares,Share of top 1%,Post-tax national income (equal-split adults),,,,*,"Post-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S5,
Finland,1985,4.5,F32,Top Income Shares,Share of top 1%,Post-tax national income (equal-split adults),,,,*,"Post-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S5,
Finland,1986,3.9,F32,Top Income Shares,Share of top 1%,Post-tax national income (equal-split adults),,,,*,"Post-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S5,
Finland,1987,5.4,F32,Top Income Shares,Share of top 1%,Post-tax national income (equal-split adults),,,,*,"Post-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S5,
Finland,1988,5.7,F32,Top Income Shares,Share of top 1%,Post-tax national income (equal-split adults),,,,*,"Post-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S5,
Finland,1989,4.2,F32,Top Income Shares,Share of top 1%,Post-tax national income (equal-split adults),,,,*,"Post-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S5,
Finland,1990,3.1,F32,Top Income Shares,Share of top 1%,Post-tax national income (equal-split adults),,,,*,"Post-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S5,
Finland,1991,3.0,F32,Top Income Shares,Share of top 1%,Post-tax national income (equal-split adults),,,,*,"Post-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S5,
Finland,1992,3.1,F32,Top Income Shares,Share of top 1%,Post-tax national income (equal-split adults),,,,*,"Post-tax national income share held by top percentile. A single source series is used, taken from WID.world. Data relates to individuals over age 20, assuming resources are split equally within couples.",S5,
